ensembl,logFC,t,p.value,FDR,Result
ENSDARG00000033042,0.6424692773445675,3.1262832812540644,0.004199742070215379,0.04819706163695172,1
ENSDARG00000069006,-0.20379663382620716,-3.1249253141906004,0.004213954151478701,0.04829992485434921,-1
ENSDARG00000004173,-0.15037792681231554,-3.124161021744115,0.004221973244521989,0.04835517643614978,-1
ENSDARG00000083050,0.5526577695687236,3.1240932077506867,0.0042226854661541096,0.048360716601662364,1
ENSDARG00000005058,0.38544577846530137,3.123750496125444,0.00422628658061473,0.048382417599599555,1
ENSDARG00000033707,-0.2043233812243308,-3.122230112107885,0.0042422978113230226,0.048481200001672074,-1
ENSDARG00000011570,-0.1996891554700344,-3.1213477790720594,0.0042516163044327765,0.0485288272586844,-1
ENSDARG00000007807,0.198645547605671,3.1160765168463658,0.004307696549180474,0.0489275836066307,1
ENSDARG00000020656,0.31596596412415057,3.115614968787357,0.004312640456908926,0.04896960549718508,1
ENSDARG00000099139,-0.13819880271041107,-3.112481768372437,0.0043463457747668,0.049225558150304737,-1
ENSDARG00000038360,0.48301709684024385,3.112287065987022,0.004348448576245699,0.049236602243510716,1
ENSDARG00000031709,0.2984606296800676,3.111962333222704,0.004351957881793643,0.04925839923970479,1
ENSDARG00000063899,0.27920739199674927,3.111877206947491,0.004352878268217289,0.04926160090885021,1
ENSDARG00000103142,-0.38947843094937395,-3.110993180660381,0.0043624473867522485,0.04930654000716589,-1
ENSDARG00000099849,0.2176350539237184,3.1096748081565395,0.004376755466146737,0.04941465792379571,1
ENSDARG00000076667,-0.16888729668125446,-3.1067677858330636,0.004408463683768777,0.049647469158067316,-1
ENSDARG00000037040,-0.3252148738166487,-3.106210857175594,0.004414563385010285,0.049700295391090846,-1
ENSDARG00000103563,-0.46197395999625623,-3.105064845092156,0.004427140363017278,0.04980033050686781,-1
ENSDARG00000039338,0.2925404937921896,3.1032026124523937,0.004447650661032784,0.04996383102460841,1
ENSDARG00000052746,-0.34419111627646437,-3.1023056485737452,0.004457562055624352,0.05003799001275912,-0
ENSDARG00000014623,0.74291402310648,3.1021760192164525,0.004458996197485126,0.05004612564143512,0
ENSDARG00000013777,0.4623485626220587,3.1018031860316233,0.0044631234612318976,0.050079169856269944,0
ENSDARG00000070575,0.1674467512552349,3.099233603108464,0.00449166825200102,0.05028748600965424,0
ENSDARG00000102033,0.6477534299576369,3.0991867770087174,0.0044921900462458215,0.050290667556077785,0
ENSDARG00000102587,-0.25933477562612683,-3.098835157473255,0.004496110077413275,0.05031592223054437,-0
ENSDARG00000027159,-0.3453658817038763,-3.0976543515472184,0.004509298242197745,0.050403367882575906,-0
ENSDARG00000077468,-0.2310188937270805,-3.0959757359710953,0.004528110008382757,0.05054748164868951,-0
ENSDARG00000103144,-0.19124017710565333,-3.0959618768857298,0.004528265635024631,0.05054748164868951,-0
ENSDARG00000097573,-0.9988518738088193,-3.0936062966609645,0.00455479137140988,0.05071966697771256,-0
ENSDARG00000027172,0.186937320178016,3.092417398592636,0.004568235660649696,0.05082210198499496,0
ENSDARG00000006474,0.3991874318927757,3.09133068969196,0.00458055754828649,0.05091880969907314,0
ENSDARG00000071235,-0.2189213335108624,-3.090025689699112,0.004595396557634007,0.05102289773481328,-0
ENSDARG00000059116,-0.20869442071111788,-3.087965462936668,0.004618916724589215,0.051149485125574067,-0
ENSDARG00000017023,0.44713627075493845,3.083925700013494,0.004665370227869223,0.05145522139443156,0
ENSDARG00000006840,-0.41599411979812095,-3.0838688632757054,0.004666026970887912,0.05145522139443156,-0
ENSDARG00000034497,-0.2597609229713478,-3.0838511404198323,0.00466623177484223,0.05145522139443156,-0
ENSDARG00000074129,-0.15301082027924462,-3.082519523603226,0.004681644426257266,0.051571433558048864,-0
ENSDARG00000070448,0.14576003547143568,3.0790279167715275,0.004722288942770686,0.05186798074647148,0
ENSDARG00000009745,-0.18030810410411569,-3.078096518471954,0.004733187829878253,0.05195264003043008,-0
ENSDARG00000073959,0.5647000058329246,3.077530168597608,0.004739826794693411,0.051990637370496105,0
ENSDARG00000032237,-0.31251652175031985,-3.0761949935710775,0.004755513435435218,0.05210714398378125,-0
ENSDARG00000002196,0.35433394946937957,3.0731467939208668,0.004791512009702417,0.05237127827762726,0
ENSDARG00000019962,-0.14874793769528338,-3.0723061456038057,0.004801485575072282,0.052446615041835155,-0
ENSDARG00000028894,0.24902618539807486,3.0686494377245377,0.004845100383470806,0.05275421471135381,0
ENSDARG00000090788,-0.16655087589527628,-3.0647905932924786,0.004891536250256345,0.05306355393007248,-0
ENSDARG00000011983,-0.4184378222025491,-3.0614516848268027,0.004932057967800499,0.05334698607539065,-0
ENSDARG00000052011,-0.3929289183259064,-3.059756089720837,0.004952758553325493,0.05348888254630916,-0
ENSDARG00000027966,0.6965306630704244,3.0594073214704975,0.0049570267427318255,0.05351586247392035,0
ENSDARG00000104372,-0.1550927888534499,-3.056248542147696,0.004995843753945222,0.05377309441387289,-0
ENSDARG00000003866,-0.1265140974714427,-3.0554505268197922,0.0050056960539397654,0.0538216589941083,-0
ENSDARG00000061735,-0.20249908346266388,-3.053036572088185,0.00503561173617696,0.05402529580227285,-0
ENSDARG00000037935,-0.4530663539500952,-3.0513729727727767,0.005056327611229901,0.054141093668661794,-0
ENSDARG00000020178,-0.1417907407469139,-3.0502731038929864,0.005070068284861492,0.054236902945028816,-0
ENSDARG00000090309,0.26235679374061727,3.0494731859648656,0.005080084035235417,0.05431794006028921,0
ENSDARG00000093931,0.323671317737813,3.048640983901193,0.005090524045686167,0.05439384415233014,0
ENSDARG00000055350,-0.16250966883051543,-3.048485558753449,0.005092476127590259,0.05440096999534185,-0
ENSDARG00000038422,-0.19543984020919059,-3.0475224451350678,0.00510458840655289,0.05447236281834449,-0
ENSDARG00000026137,0.21697891863686714,3.0464786878661583,0.0051177458992498655,0.054552516398934194,0
ENSDARG00000102127,-0.43290202653931464,-3.045881256205266,0.0051252916093719614,0.05460819660561415,-0
ENSDARG00000102975,0.12565016537396545,3.045411250657961,0.005131235352694693,0.05464151894348572,0
ENSDARG00000098024,0.4492382165125708,3.0431288893743087,0.005160191946352724,0.05483925002730986,0
ENSDARG00000102091,-0.334436138450541,-3.0416473576512604,0.0051790716581151825,0.05495985970768801,-0
ENSDARG00000035056,-0.13608030117282777,-3.0413553036529364,0.0051828011755594,0.054982895839603696,-0
ENSDARG00000006370,-0.1367274214971843,-3.0410938183945464,0.0051861425043089,0.0550073369811013,-0
ENSDARG00000087206,-0.4487123835605402,-3.0385633036135293,0.005218584401226787,0.0552144830259361,-0
ENSDARG00000002264,-0.388436226117749,-3.038302056627272,0.005221944657442479,0.05522928664633232,-0
ENSDARG00000060656,-0.22640343747651492,-3.038195676042222,0.005223313555191882,0.05523548386504601,-0
ENSDARG00000063684,-0.2703643552258157,-3.037279040729652,0.005235122936177767,0.055291299900414564,-0
ENSDARG00000098441,-0.3268617681435475,-3.034713814863291,0.005268307220633675,0.05550881731486999,-0
ENSDARG00000075933,-0.3645411197810984,-3.034441880262455,0.0052718367541217896,0.05551284232993442,-0
ENSDARG00000004177,0.2880453060335739,3.0335658368293292,0.005283222559827714,0.055602305094588605,0
ENSDARG00000098679,-0.3180449758812638,-3.032871948111435,0.005292257560295343,0.05567247671808478,-0
ENSDARG00000037030,0.18939678036935348,3.0314868205827232,0.005310337119506151,0.05579887743624067,0
ENSDARG00000024933,-0.2188709322617428,-3.0312285710503244,0.005313714460299,0.05582605029712195,-0
ENSDARG00000105141,-0.6580066860936792,-3.030978409371247,0.005316987981662037,0.05584103832824931,-0
ENSDARG00000053425,-0.2714807855322503,-3.0297218882941097,0.0053334594366580765,0.055936307681469864,-0
ENSDARG00000035871,-0.2546452328202937,-3.02912225054051,0.0053413370855105394,0.05598749438548504,-0
ENSDARG00000053262,-0.18345527269993056,-3.0291020893284557,0.005341602142929187,0.05598749438548504,-0
ENSDARG00000040005,-0.29381033874828866,-3.0279948674190047,0.005356177940600015,0.05606291367679167,-0
ENSDARG00000096896,0.36981152949319585,3.0271586845423277,0.005367210813348462,0.056120846690738954,0
ENSDARG00000089507,0.3216332106360764,3.0267415207325046,0.005372723104278605,0.05616542364736466,0
ENSDARG00000077430,-0.49337206828074276,-3.026481515708158,0.005376161469691347,0.05618092717579398,-0
ENSDARG00000053190,-0.250870664284375,-3.02535055404486,0.005391141974965371,0.056268874177276364,-0
ENSDARG00000100407,-0.2093935302025609,-3.02523543831052,0.005392669004690008,0.056268874177276364,-0
ENSDARG00000027017,0.3669266800213187,3.0250248096138668,0.005395464097044849,0.05628259664621026,0
ENSDARG00000098627,0.13193017300431986,3.024226011479611,0.005406076885986002,0.056354417399281945,0
ENSDARG00000078479,0.3071873947112862,3.0230764581524157,0.005421384703725295,0.05646948886437503,0
ENSDARG00000062425,-0.26931373146396087,-3.020599836770878,0.005454504628273825,0.056664107890650676,-0
ENSDARG00000057060,-0.3491876684533928,-3.0147904664936034,0.005532951467451228,0.05721748746616341,-0
ENSDARG00000023724,0.3148801123737499,3.014450664944392,0.005537573086662499,0.057242723106837035,0
ENSDARG00000098520,-0.33320604766130923,-3.0128058459198024,0.005559996182546303,0.05737675323315763,-0
ENSDARG00000104949,-0.4292595229721172,-3.012475553750283,0.0055645093235879226,0.05742052712244965,-0
ENSDARG00000015208,-0.19673915687554544,-3.0096825558580336,0.00560281281231557,0.057648304620393345,-0
ENSDARG00000101318,0.4140463231022915,3.007439883066765,0.005633750670758202,0.05781749673639793,0
ENSDARG00000019278,-0.2228359929131356,-3.002944158032083,0.005696260055531483,0.058239093738111994,-0
ENSDARG00000103822,0.32299676109045894,2.996929498035351,0.005780922002304042,0.058802203885982444,0
ENSDARG00000086455,-0.18376320681259362,-2.995799575391147,0.005796959747706903,0.058908350111164354,-0
ENSDARG00000088825,0.15114304651220145,2.9953485485383315,0.005803373287333168,0.058954071998864405,0
ENSDARG00000033451,-0.3862766498543231,-2.994780052911552,0.005811466835142401,0.058993117150281583,-0
ENSDARG00000014675,0.14012656752029073,2.994038125421649,0.005822045649353393,0.05905871498330854,0
ENSDARG00000006079,-0.5019916213095059,-2.9934245145418097,0.0058308086941885355,0.05910711782489599,-0
ENSDARG00000099772,0.35605494023334616,2.9910298447172603,0.0058651274303624,0.05928546326638742,0
ENSDARG00000076679,0.24406956107088984,2.9907715616945576,0.005868840421641709,0.05932016152623992,0
ENSDARG00000044511,-0.22705228929362864,-2.9894473270478423,0.005887912328056845,0.05944196321118407,-0
ENSDARG00000079771,0.23754896221548183,2.988141996506208,0.005906769661711258,0.05956414895574697,0
ENSDARG00000058306,0.2239614955632394,2.9878137765287587,0.005911520290794031,0.05959133910940173,0
ENSDARG00000032430,-0.157331698909557,-2.986475466983426,0.005930928518554759,0.05971234218733218,-0
ENSDARG00000053509,0.7547926364970982,2.985929613259049,0.00593886190183388,0.05977384859956866,0
ENSDARG00000017901,-0.17609814783818845,-2.9857937303558546,0.005940838378667363,0.059788055055381616,-0
ENSDARG00000100718,-0.19361657011406486,-2.9840767618669832,0.0059658663963677435,0.05997149366357247,-0
ENSDARG00000080630,-0.8281723002515621,-2.9835355811250412,0.005973775876231297,0.06001394700475135,-0
ENSDARG00000045277,0.974950906935081,2.983150858426249,0.005979404749300949,0.060044844313961385,0
ENSDARG00000015607,0.6685502320534504,2.981053388194065,0.0060101816204261565,0.060242428551904974,0
ENSDARG00000069853,-0.1714011331142311,-2.9801843547712696,0.006022977315638247,0.06031641009704463,-0
ENSDARG00000017338,-0.11274940735579975,-2.9799750356884265,0.00602606320962137,0.06032733181671185,-0
ENSDARG00000013838,0.12134279213791643,2.9775404405496806,0.006062065910769084,0.06054170807940789,0
ENSDARG00000069496,0.2351475514397814,2.975808965126205,0.0060877952338067726,0.060732752036945586,0
ENSDARG00000101961,-0.2801571784228396,-2.9747170659291924,0.006104073938864619,0.06085028219128912,-0
ENSDARG00000008551,0.238939078976375,2.974712690068441,0.006104139260053395,0.06085028219128912,0
ENSDARG00000038432,-0.17260670555630941,-2.9723819856038713,0.0061390257145675815,0.06108874099689511,-0
ENSDARG00000070606,0.4956003417848549,2.9702700219716287,0.0061708015957422846,0.06125826452475991,0
ENSDARG00000006760,-0.21885684594501598,-2.9604943017425174,0.006319930597505407,0.06216943487698975,-0
ENSDARG00000004460,0.25843314699584274,2.9586825981668134,0.006347941611683527,0.06233856804268327,0
ENSDARG00000058503,0.633435677565962,2.9584907941939913,0.006350914013987045,0.06235828557533167,0
ENSDARG00000105053,0.7318869050599349,2.958137370670979,0.006356394510359498,0.06238315602831095,0
ENSDARG00000090394,0.5288393805659828,2.9556961294384774,0.006394373392345611,0.06259624247222917,0
ENSDARG00000045373,0.11135444202973765,2.9534177786262057,0.006430012476218666,0.06277960790316112,0
ENSDARG00000034633,-0.1884294748905302,-2.952590492439497,0.0064429999081755075,0.06285844655429036,-0
ENSDARG00000016733,-0.17088491340796796,-2.9514315685214667,0.00646123555791717,0.06297116128291681,-0
ENSDARG00000089255,-0.3581708376042023,-2.9507607289866873,0.006471813588285595,0.06303639228919988,-0
ENSDARG00000037978,0.398602742553527,2.949221735868939,0.006496143124024347,0.06316593381149539,0
ENSDARG00000015860,-0.1927551137926411,-2.9471896695722055,0.006528400555201672,0.06336605398326543,-0
ENSDARG00000059794,-0.2203328732810661,-2.9451070994803326,0.006561617419667892,0.0635863991377377,-0
ENSDARG00000062795,-0.25645458399886856,-2.945028964111289,0.006562866790810118,0.06359268286211046,-0
ENSDARG00000098592,0.18858419340654997,2.9437315110125644,0.00658364587406208,0.06372613190369567,0
ENSDARG00000105231,-0.1816216088016116,-2.94157541524316,0.006618314520737132,0.06387427516846951,-0
ENSDARG00000096578,-0.18147717990493106,-2.941408721862998,0.006621002046571985,0.06388690421923413,-0
ENSDARG00000034181,-0.263988341627464,-2.939292699750173,0.006655207898765291,0.06406507871037392,-0
ENSDARG00000062752,0.31749631254605415,2.9382388679364153,0.006672305750443678,0.06417420941817323,0
ENSDARG00000044688,-0.2782504470962053,-2.9380883847608406,0.006674750656542245,0.06418605697456617,-0
ENSDARG00000058562,0.3584471897606383,2.934845554409183,0.0067276440180957416,0.06453050036554975,0
ENSDARG00000094908,-0.4829610791038901,-2.9344445784619526,0.006734211836923422,0.06457301241454425,-0
ENSDARG00000042690,-0.15480591560120605,-2.933706912292019,0.006746310391343567,0.06463923746957843,-0
ENSDARG00000074265,0.6263403902757084,2.9335423114058305,0.006749012843133051,0.0646587063714541,0
ENSDARG00000013351,-0.14374248058471828,-2.9327724976247334,0.006761665444018035,0.06471604582072776,-0
ENSDARG00000051783,-0.24972194637274292,-2.932412288596477,0.006767593536225472,0.06475814116922432,-0
ENSDARG00000070050,0.6362865366350745,2.93002066096227,0.006807078629130307,0.06494965602003096,0
ENSDARG00000055976,-0.2960601716691831,-2.929624254341627,0.006813644261292564,0.06497553059552147,-0
ENSDARG00000016771,-0.8799935444276688,-2.9290704740468563,0.0068228265096503555,0.06503086213953793,-0
ENSDARG00000102141,0.33512615895011955,2.928097370757447,0.00683899000002112,0.06513505533095446,0
ENSDARG00000005840,-0.20708286814365806,-2.925316083331558,0.006885388327056562,0.06541211630718911,-0
ENSDARG00000092337,-0.577253018832486,-2.9239788063760592,0.006907803315775521,0.06553680854240605,-0
ENSDARG00000011125,-0.2534011783474863,-2.920999004076213,0.006957998843910441,0.06584406157820322,-0
ENSDARG00000010052,-0.21895452603917498,-2.920278613683541,0.00697018580016392,0.06589824012730693,-0
ENSDARG00000034423,0.37222159172634495,2.9201830584765505,0.006971803841576372,0.06590470553604849,0
ENSDARG00000016480,-0.2778670147759774,-2.919387244464748,0.006985293239652672,0.06599933957460595,-0
ENSDARG00000019398,-0.2428689766010046,-2.9191817481352387,0.006988780509788555,0.06601211506286826,-0
ENSDARG00000062991,0.29336112557306127,2.9181896489722656,0.007005639646883398,0.06611529463234593,0
ENSDARG00000022456,-0.14752219124888022,-2.917788244741768,0.007012471816436347,0.06615759404399547,-0
ENSDARG00000075339,-0.30975351467678713,-2.916153295690306,0.007040365045598456,0.06633947819378655,-0
ENSDARG00000098284,-0.4193226712810576,-2.9149289930068045,0.007061321212804647,0.06644819113257866,-0
ENSDARG00000002405,-0.14997792394363607,-2.9139004249464806,0.0070789727042884455,0.06651499734802553,-0
ENSDARG00000102478,0.7580444739815619,2.9089606862683834,0.00716432881311325,0.06702730049427841,0
ENSDARG00000059690,-0.2593274759775994,-2.9070837508787397,0.007197016183706123,0.06721407171407195,-0
ENSDARG00000095896,0.16623682380610383,2.9067769152766343,0.007202373231044353,0.06724396134824286,0
ENSDARG00000035571,-0.22697098806614457,-2.9067548609450875,0.0072027584234122645,0.06724396134824286,-0
ENSDARG00000020857,-0.15276765169539086,-2.9062306141037113,0.007211920461681257,0.06729684291662924,-0
ENSDARG00000020449,-0.16188432446281986,-2.906076573402917,0.007214614662945365,0.0673104968461588,-0
ENSDARG00000079067,-0.2190490281460109,-2.905170033304649,0.007230489546825339,0.06741661437280505,-0
ENSDARG00000075273,0.36745570116296866,2.9041700202052465,0.007248039660201516,0.06751184340479226,0
